"universe","region","delay","category","name","description","typ","coverage","id","create_time","update_time","sub_category","dataset_id","payramid_multiplier","user_count","alpha_count"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_18_m_mean","The weighted average of 18-month forward book value per share (BPS) estimation aggregated within GICS group grouping.","1","1","80612","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","28","60"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_18_m_pe","The weighted average price/earnings ratio based on 18-month forward EPS estimation aggregated within GICS group grouping.","1","1","80613","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","11","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_18_m_st_dev","The weighted average standard deviation of 18-month forward book value per share (BPS) estimation aggregated within GICS group grouping.","1","1","80614","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","14","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_18_m_total","The total of 18-month forward book value per share (BPS) estimation aggregated within GICS group grouping.","1","1","80615","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","12","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy0_gro","The weighted year-over-year growth of book value per share (BPS) estimation for the current calendarized fiscal year aggregated within GICS group grouping.","1","1","80616","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","25","57"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy0_pe","The weighted average price/earnings ratio based on EPS estimation for the current calendarized fiscal year aggregated within GICS group grouping.","1","1","80617","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","29","45"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy0_total","The total of book value per share(BPS) estimation for the current calendarized fiscal year aggregated within GICS group grouping.","1","1","80618","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","12","22"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy0_val","The weighted average of book value per share(BPS) estimation for the current calendarized fiscal year aggregated within GICS group grouping.","1","1","80619","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","48","102"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_1m_chg","The weighted 1-month percent change of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80620","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","9","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_3m_chg","The weighted 3 month percent change of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80621","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","18","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_6m_chg","The weighted 6-month percent change of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80622","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","31","53"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_ests","The total number of calendarized 1 fiscal year book value per share (BPS) estimation within GICS group grouping.","1","1","80624","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","17","26"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_gro","The weighted year-over-year growth of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80625","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","11","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_mean","The weighted average of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80626","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","34","95"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80627","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","9","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_st_dev","The weighted average standard deviation of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80628","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","10","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy1_total","The total of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","80629","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","18","25"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_1m_chg","The weighted 1 month percent change of book value per share (BPS) estimation for the calendarized 2 fiscal year aggregated within GICS group grouping.","1","1","80630","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","9","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_6m_chg","The weighted six-month percent change of book value per share (BPS) estimation for the calendarized two fiscal years aggregated within GICS group grouping.","1","1","80632","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","9","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_cos","The number of companies with a calendarized 2 fiscal year book value per share (BPS) estimation within GICS group grouping.","1","1","80633","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","14","26"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_ests","The total number of calendarized 2 fiscal year book value per share (BPS) estimation within GICS group grouping.","1","1","80634","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","6","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_gro","The weighted year-over-year growth of book value per share (BPS) estimation for the calendarized 2 fiscal year aggregated within GICS group grouping.","1","1","80635","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","17","26"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_mean","The weighted average of book value per share (BPS) estimation for the calendarized 2 fiscal year aggregated within GICS group grouping.","1","1","80636","25/10/2025 19:08:32","25/10/2025 19:08:32","analyst-analyst-estimates","analyst15","1.2","43","108"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 2 fiscal years aggregated within GICS group grouping.","1","1","80637","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","14","44"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy2_total","The total of book value per share (BPS) estimation for the calendarized two fiscal years aggregated within GICS group grouping.","1","1","80639","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","9","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy3_6m_chg","The weighted 6-month percent change of book value per share (BPS) estimation for the calendarized 3 fiscal years aggregated within GICS group grouping.","1","1","80642","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","8","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy3_cos","The number of companies with a calendarized 3 fiscal year book value per share (BPS) estimation within GICS group grouping.","1","1","80643","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","13","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy3_ests","The total number of calendarized 3-fiscal-year book value per share (BPS) estimation within GICS group grouping.","1","1","80644","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","15","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy3_gro","The weighted year-over-year growth of book value per share (BPS) estimation for the calendarized 3 fiscal year aggregated within GICS group grouping.","1","1","80645","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","11","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy3_mean","The weighted average of book value per share (BPS) estimation for the calendarized 3 fiscal year aggregated within GICS group grouping.","1","1","80646","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","18","47"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy3_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 3 fiscal years aggregated within GICS group grouping.","1","1","80647","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","14","29"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_cal_fy3_total","The total of book value per share (BPS) estimation for the calendarized 3 fiscal years aggregated within GICS group grouping.","1","1","80649","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","13","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_fy2_cos_dn","The number of companies for which book value per share (BPS) estimation for the calendarized 2 fiscal year has been lowered from last month within GICS group grouping.","1","1","80654","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","6","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_fy2_cos_up","The number of companies for which book value per share (BPS) estimation for the calendarized 2 fiscal years has been raised from last month within GICS group grouping.","1","1","80655","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","20","34"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_fy2_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","80657","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","10","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_fy3_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","80660","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","12","38"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_gr_fy3_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","80661","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","27","49"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_3m_chg","The weighted 3-month percent change of 12-month forward book value per share (BPS) estimation aggregated within GICS industry grouping.","1","1","80663","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","8","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_6m_chg","The weighted 6-month percent change of 12-month forward book value per share (BPS) estimation aggregated within GICS industry grouping.","1","1","80664","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","10","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_cos","The number of companies with a 12-month forward mean book value per share (BPS) estimation within GICS industry grouping.","1","1","80665","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","16","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_ests","The 12-month forward pro-rated total number of estimates within GICS industry grouping.","1","1","80668","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","11","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_gro","The weighted 12-month forward year-over-year growth of book value per share (BPS) estimation aggregated within GICS industry grouping.","1","1","80671","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","11","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_mean","The weighted average of 12-month forward book value per share (BPS) estimation aggregated within GICS industry grouping.","1","1","80672","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","9","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_pe","The weighted average price/earnings ratio based on 12-month forward EPS estimation aggregated within GICS industry grouping.","1","1","80673","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","16","83"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_total","The total of 12-month forward book value per share (BPS) estimation aggregated within GICS industry grouping.","1","1","80675","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","8","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_12_m_tr_mean","The weighted average of 12-month trailing book value per share (BPS) aggregated within GICS industry grouping.","1","1","80676","25/10/2025 19:08:33","25/10/2025 19:08:33","analyst-analyst-estimates","analyst15","1.2","15","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_18_m_cos_dn","The number of companies for which 18-month forward mean book value per share (BPS) estimation has been lowered from last month within GICS industry grouping.","1","1","80681","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","7","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_18_m_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","80684","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","7","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_18_m_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","80685","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","8","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_18_m_gro","The weighted 18-month forward year-over-year growth of book value per share (BPS) estimation aggregated within GICS industry grouping.","1","1","80686","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","4","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_18_m_pe","The weighted average price/earnings ratio based on 18-month forward EPS estimation aggregated within GICS industry grouping.","1","1","80688","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","12","28"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_18_m_st_dev","The weighted average standard deviation of 18-month forward book value per share (BPS) estimation aggregated within GICS industry grouping.","1","1","80689","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","5","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy0_pe","The weighted average price/earnings ratio based on EPS estimation for the current calendarized fiscal year aggregated within GICS industry grouping.","1","1","80692","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","6","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy0_val","The weighted average of book value per share (BPS) estimation for the current calendarized fiscal year aggregated within GICS industry grouping.","1","1","80694","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","10","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy1_6m_chg","The weighted 6-month percent change of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS industry grouping.","1","1","80697","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","17","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy1_cos","The number of companies with a calendarized 1 fiscal year book value per share (BPS) estimation within GICS industry grouping.","1","1","80698","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","6","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy1_ests","The total number of calendarized 1 fiscal year book value per share (BPS) estimation within GICS industry grouping.","1","1","80699","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","6","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy1_mean","The weighted average of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS industry grouping.","1","1","80701","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","7","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy1_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized one fiscal year aggregated within GICS industry grouping.","1","1","80702","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","19","40"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy2_cos","The number of companies with a calendarized 2 fiscal years book value per share (BPS) estimation within GICS industry grouping.","1","1","80708","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","12","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy2_mean","The weighted average of book value per share (BPS) estimation for the calendarized two fiscal year aggregated within GICS industry grouping.","1","1","80711","25/10/2025 19:08:34","25/10/2025 19:08:34","analyst-analyst-estimates","analyst15","1.2","11","27"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy3_6m_chg","The weighted 6-month percent change of book value per share (BPS) estimation for the calendarized 3 fiscal year aggregated within GICS industry grouping.","1","1","80717","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","5","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_ind_cal_fy3_cos","The number of companies with a calendarized 3 fiscal year book value per share (BPS) estimation within GICS industry grouping.","1","1","80718","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","8","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_1m_chg","The weighted 1-month percent change of 12-month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80734","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","13","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_3m_chg","The weighted 3-month percent change of 12-month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80735","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","9","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_6m_chg","The weighted 6-month percent change of 12-month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80736","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","14","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_cos","The number of companies with a 12-month forward mean book value per share (BPS) estimation within GICS sector grouping.","1","1","80737","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","9","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_cos_dn","The number of companies for which 12-month forward mean book value per share (BPS) estimation has been lowered from last month within GICS sector grouping.","1","1","80738","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","23","27"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_ests","The 12-month forward pro-rated total number of estimates within GICS sector grouping.","1","1","80740","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","10","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","80741","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","16","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_gro","The weighted 12-month forward year-over-year growth of book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80743","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","7","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_mean","The weighted average of 12 month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80744","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","15","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_pe","The weighted average price/earnings ratio based on 12-month forward EPS estimation aggregated within GICS sector grouping.","1","1","80745","25/10/2025 19:08:35","25/10/2025 19:08:35","analyst-analyst-estimates","analyst15","1.2","14","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_total","The total of 12-month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80747","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","5","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_12_m_tr_mean","The weighted average of 12-month trailing book value per share (BPS) aggregated within GICS sector grouping.","1","1","80748","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","11","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_18_m_1m_chg","The weighted 1-month percent change of 18-month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80749","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","12","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_18_m_cos","The number of companies with an 18-month forward mean book value per share (BPS) estimation within GICS sector grouping.","1","1","80752","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","13","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_18_m_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","80755","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","13","25"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_18_m_gro","The weighted 18-month forward year-over-year growth of book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80757","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","7","24"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_18_m_mean","The weighted average of 18-month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80758","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","32","46"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_18_m_pe","The weighted average price/earnings ratio based on 18-month forward EPS estimation aggregated within GICS sector grouping.","1","1","80759","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","11","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_18_m_total","The total of 18-month forward book value per share (BPS) estimation aggregated within GICS sector grouping.","1","1","80761","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","8","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy0_gro","The weighted year-over-year growth of book value per share (BPS) estimation for the current calendarized fiscal year aggregated within GICS sector grouping.","1","1","80762","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","9","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy0_pe","The weighted average price/earnings ratio based on EPS estimation for the current calendarized fiscal year aggregated within GICS sector grouping.","1","1","80763","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","27","59"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy0_val","The weighted average of book value per share (BPS) estimation for the current calendarized fiscal year aggregated within GICS sector grouping.","1","1","80765","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","12","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy1_1m_chg","The weighted 1-month percent change of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","80766","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","16","22"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy1_3m_chg","The weighted 3-month percent change of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","80767","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","9","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy1_6m_chg","The weighted 6-month percent change of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","80768","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","9","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy1_cos","The number of companies with a calendarized 1 fiscal year book value per share (BPS) estimation within GICS sector grouping.","1","1","80769","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","10","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy1_total","The total of book value per share (BPS) estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","80775","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","24","48"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy2_6m_chg","The weighted 6-month percent change of book value per share (BPS) estimation for the calendarized 2 fiscal years aggregated within GICS sector grouping.","1","1","80778","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","34","77"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy2_mean","The weighted average of book value per share (BPS) estimation for the calendarized 2 fiscal years aggregated within GICS sector grouping.","1","1","80782","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","13","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_bps_s_cal_fy2_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 2 fiscal year aggregated within GICS sector grouping.","1","1","80783","25/10/2025 19:08:36","25/10/2025 19:08:36","analyst-analyst-estimates","analyst15","1.2","17","24"
